passage_id,source,lines,confidence,source_most_recent_date,nearest_prior_date,passage_dates,file_version_signal,nearest_prior_version,passage_versions
NATHAN-000870,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1925-1926,likely,2021,1989,,SAT_RMS,,
NATHAN-000871,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1930-1931,likely,2021,1989,,SAT_RMS,,
NATHAN-000872,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1935-1936,likely,2021,1989,,SAT_RMS,,
NATHAN-000873,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1950-1951,likely,2021,1989,,SAT_RMS,,
NATHAN-000874,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1955-1956,likely,2021,1989,,SAT_RMS,,
NATHAN-000875,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1960-1961,likely,2021,1989,,SAT_RMS,,
NATHAN-000876,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1962-1963,likely,2021,1989,,SAT_RMS,,
NATHAN-000877,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1964-1965,likely,2021,1989,,SAT_RMS,,
NATHAN-000878,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1966-1967,likely,2021,1989,,SAT_RMS,,
NATHAN-000879,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1968-1971,likely,2021,1989,,SAT_RMS,,
NATHAN-000880,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1972-1973,likely,2021,1989,,SAT_RMS,,
NATHAN-000881,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,1977-1978,likely,2021,1989,,SAT_RMS,,
NATHAN-000882,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2010-2011,likely,2021,1989,,SAT_RMS,,
NATHAN-000883,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2023-2024,likely,2021,1989,,SAT_RMS,,
NATHAN-000884,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2046-2047,likely,2021,1989,,SAT_RMS,,
NATHAN-000885,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2064-2065,likely,2021,1989,,SAT_RMS,,
NATHAN-000886,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2075-2076,likely,2021,1989,,SAT_RMS,,
NATHAN-000887,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2080-2081,likely,2021,1989,,SAT_RMS,,
NATHAN-000888,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2085-2086,likely,2021,1989,,SAT_RMS,,
NATHAN-000889,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2092-2093,likely,2021,1989,,SAT_RMS,,
NATHAN-000890,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2099-2100,likely,2021,1989,,SAT_RMS,,
NATHAN-000891,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2114-2115,likely,2021,1989,,SAT_RMS,,
NATHAN-000892,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2126-2127,likely,2021,1989,,SAT_RMS,,
NATHAN-000893,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2131-2132,likely,2021,1989,,SAT_RMS,,
NATHAN-000894,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2136-2137,likely,2021,1989,,SAT_RMS,,
NATHAN-000895,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2138-2139,likely,2021,1989,,SAT_RMS,,
NATHAN-000896,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2140-2141,likely,2021,1989,,SAT_RMS,,
NATHAN-000897,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2142-2143,likely,2021,1989,,SAT_RMS,,
NATHAN-000898,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2144-2145,likely,2021,1989,,SAT_RMS,,
NATHAN-000899,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2146-2147,likely,2021,1989,,SAT_RMS,,
NATHAN-000900,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2155-2156,likely,2021,1989,,SAT_RMS,,
NATHAN-000901,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2160-2161,likely,2021,1989,,SAT_RMS,,
NATHAN-000902,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2165-2166,likely,2021,1989,,SAT_RMS,,
NATHAN-000903,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2170-2171,likely,2021,1989,,SAT_RMS,,
NATHAN-000904,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2185-2186,likely,2021,1989,,SAT_RMS,,
NATHAN-000905,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2190-2191,likely,2021,1989,,SAT_RMS,,
NATHAN-000906,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2192-2193,likely,2021,1989,,SAT_RMS,,
NATHAN-000907,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2194-2195,likely,2021,1989,,SAT_RMS,,
NATHAN-000908,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2196-2197,likely,2021,1989,,SAT_RMS,,
NATHAN-000909,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2198-2199,likely,2021,1989,,SAT_RMS,,
NATHAN-000910,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2200-2203,likely,2021,1989,,SAT_RMS,,
NATHAN-000911,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2204-2205,likely,2021,1989,,SAT_RMS,,
NATHAN-000912,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2209-2210,likely,2021,1989,,SAT_RMS,,
NATHAN-000913,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2211-2212,likely,2021,1989,,SAT_RMS,,
NATHAN-000914,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2213-2214,likely,2021,1989,,SAT_RMS,,
NATHAN-000915,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2215-2216,likely,2021,1989,,SAT_RMS,,
NATHAN-000916,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2217-2218,likely,2021,1989,,SAT_RMS,,
NATHAN-000917,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2219-2220,likely,2021,1989,,SAT_RMS,,
NATHAN-000918,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2221-2222,likely,2021,1989,,SAT_RMS,,
NATHAN-000919,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2223-2226,likely,2021,1989,,SAT_RMS,,
NATHAN-000920,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2227-2228,likely,2021,1989,,SAT_RMS,,
NATHAN-000921,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2242-2243,likely,2021,1989,,SAT_RMS,,
NATHAN-000922,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2249-2250,likely,2021,1989,,SAT_RMS,,
NATHAN-000923,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2251-2252,likely,2021,1989,,SAT_RMS,,
NATHAN-000924,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2253-2254,likely,2021,1989,,SAT_RMS,,
NATHAN-000925,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2255-2256,likely,2021,1989,,SAT_RMS,,
NATHAN-000926,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2257-2258,likely,2021,1989,,SAT_RMS,,
NATHAN-000927,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2259-2260,likely,2021,1989,,SAT_RMS,,
NATHAN-000928,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2261-2262,likely,2021,1989,,SAT_RMS,,
NATHAN-000929,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2263-2264,likely,2021,1989,,SAT_RMS,,
NATHAN-000930,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2265-2266,likely,2021,1989,,SAT_RMS,,
NATHAN-000931,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2269-2270,likely,2021,1989,,SAT_RMS,,
NATHAN-000932,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2271-2272,likely,2021,1989,,SAT_RMS,,
NATHAN-000933,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2273-2274,likely,2021,1989,,SAT_RMS,,
NATHAN-000934,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2275-2276,likely,2021,1989,,SAT_RMS,,
NATHAN-000935,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2277-2278,likely,2021,1989,,SAT_RMS,,
NATHAN-000936,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2279-2280,likely,2021,1989,,SAT_RMS,,
NATHAN-000937,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2281-2282,likely,2021,1989,,SAT_RMS,,
NATHAN-000938,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2283-2284,likely,2021,1989,,SAT_RMS,,
NATHAN-000939,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2285-2286,likely,2021,1989,,SAT_RMS,,
NATHAN-000940,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2289-2290,likely,2021,1989,,SAT_RMS,,
NATHAN-000941,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2291-2292,likely,2021,1989,,SAT_RMS,,
NATHAN-000942,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2293-2294,likely,2021,1989,,SAT_RMS,,
NATHAN-000943,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2295-2296,likely,2021,1989,,SAT_RMS,,
NATHAN-000944,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2297-2298,likely,2021,1989,,SAT_RMS,,
NATHAN-000945,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2299-2300,likely,2021,1989,,SAT_RMS,,
NATHAN-000946,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2301-2302,likely,2021,1989,,SAT_RMS,,
NATHAN-000947,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2303-2304,likely,2021,1989,,SAT_RMS,,
NATHAN-000948,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2305-2306,likely,2021,1989,,SAT_RMS,,
NATHAN-000949,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2309-2310,likely,2021,1989,,SAT_RMS,,
NATHAN-000950,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2311-2312,likely,2021,1989,,SAT_RMS,,
NATHAN-000951,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2313-2314,likely,2021,1989,,SAT_RMS,,
NATHAN-000952,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2315-2316,likely,2021,1989,,SAT_RMS,,
NATHAN-000953,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2317-2318,likely,2021,1989,,SAT_RMS,,
NATHAN-000954,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2319-2320,likely,2021,1989,,SAT_RMS,,
NATHAN-000955,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2321-2322,likely,2021,1989,,SAT_RMS,,
NATHAN-000956,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2323-2324,likely,2021,1989,,SAT_RMS,,
NATHAN-000957,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2325-2328,likely,2021,1989,,SAT_RMS,,
NATHAN-000958,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2329-2330,likely,2021,1989,,SAT_RMS,,
NATHAN-000959,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2345-2346,likely,2021,1989,,SAT_RMS,,
NATHAN-000960,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2369-2370,likely,2021,1989,,SAT_RMS,,
NATHAN-000961,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2376-2377,likely,2021,1989,,SAT_RMS,,
NATHAN-000962,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2387-2388,likely,2021,1989,,SAT_RMS,,
NATHAN-000963,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2389-2390,likely,2021,1989,,SAT_RMS,,
NATHAN-000964,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2391-2392,likely,2021,1989,,SAT_RMS,,
NATHAN-000965,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2393-2400,likely,2021,1989,,SAT_RMS,,
NATHAN-000966,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2401-2402,likely,2021,1989,,SAT_RMS,,
NATHAN-000967,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2403-2404,likely,2021,1989,,SAT_RMS,,
NATHAN-000968,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2405-2406,likely,2021,1989,,SAT_RMS,,
NATHAN-000969,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2407-2410,likely,2021,1989,,SAT_RMS,,
NATHAN-000970,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2411-2412,likely,2021,1989,,SAT_RMS,,
NATHAN-000971,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2416-2416,likely,2021,1989,,SAT_RMS,,
NATHAN-000972,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2417-2417,likely,2021,1989,,SAT_RMS,,
NATHAN-000973,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2418-2418,likely,2021,1989,,SAT_RMS,,
NATHAN-000974,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2419-2420,likely,2021,1989,,SAT_RMS,,
NATHAN-000975,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2421-2421,likely,2021,1989,,SAT_RMS,,
NATHAN-000976,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2422-2422,likely,2021,1989,,SAT_RMS,,
NATHAN-000977,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2423-2424,likely,2021,1989,,SAT_RMS,,
NATHAN-000978,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2425-2425,likely,2021,1989,,SAT_RMS,,
NATHAN-000979,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2426-2426,likely,2021,1989,,SAT_RMS,,
NATHAN-000980,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2427-2427,likely,2021,1989,,SAT_RMS,,
NATHAN-000981,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2428-2428,likely,2021,1989,,SAT_RMS,,
NATHAN-000982,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2429-2432,likely,2021,1989,,SAT_RMS,,
NATHAN-000983,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2433-2434,likely,2021,1989,,SAT_RMS,,
NATHAN-000984,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2438-2439,likely,2021,1989,,SAT_RMS,,
NATHAN-000985,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2440-2441,likely,2021,1989,,SAT_RMS,,
NATHAN-000986,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2442-2443,likely,2021,1989,,SAT_RMS,,
NATHAN-000987,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2444-2445,likely,2021,1989,,SAT_RMS,,
NATHAN-000988,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2446-2447,likely,2021,1989,,SAT_RMS,,
NATHAN-000989,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2448-2449,likely,2021,1989,,SAT_RMS,,
NATHAN-000990,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2450-2451,likely,2021,1989,,SAT_RMS,,
NATHAN-000991,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2452-2453,likely,2021,1989,,SAT_RMS,,
NATHAN-000992,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2454-2457,likely,2021,1989,,SAT_RMS,,
NATHAN-000993,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2458-2459,likely,2021,1989,,SAT_RMS,,
NATHAN-000994,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2491-2492,likely,2021,1989,,SAT_RMS,,
NATHAN-000995,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2496-2497,likely,2021,1989,,SAT_RMS,,
NATHAN-000996,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2498-2499,likely,2021,1989,,SAT_RMS,,
NATHAN-000997,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2500-2501,likely,2021,1989,,SAT_RMS,,
NATHAN-000998,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2502-2503,likely,2021,1989,,SAT_RMS,,
NATHAN-000999,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2504-2505,likely,2021,1989,,SAT_RMS,,
NATHAN-001000,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2506-2507,likely,2021,1989,,SAT_RMS,,
NATHAN-001001,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2508-2509,likely,2021,1989,,SAT_RMS,,
NATHAN-001002,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2510-2511,likely,2021,1989,,SAT_RMS,,
NATHAN-001003,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2512-2513,likely,2021,1989,,SAT_RMS,,
NATHAN-001004,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2514-2517,likely,2021,1989,,SAT_RMS,,
NATHAN-001005,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2518-2519,likely,2021,1989,,SAT_RMS,,
NATHAN-001006,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2523-2524,likely,2021,1989,,SAT_RMS,,
NATHAN-001007,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2525-2526,likely,2021,1989,,SAT_RMS,,
NATHAN-001008,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2527-2528,likely,2021,1989,,SAT_RMS,,
NATHAN-001009,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2529-2530,likely,2021,1989,,SAT_RMS,,
NATHAN-001010,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2531-2532,likely,2021,1989,,SAT_RMS,,
NATHAN-001011,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2533-2534,likely,2021,1989,,SAT_RMS,,
NATHAN-001012,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2535-2538,likely,2021,1989,,SAT_RMS,,
NATHAN-001013,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2539-2540,likely,2021,1989,,SAT_RMS,,
NATHAN-001014,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2544-2545,likely,2021,1989,,SAT_RMS,,
NATHAN-001015,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2546-2547,likely,2021,1989,,SAT_RMS,,
NATHAN-001016,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2548-2549,likely,2021,1989,,SAT_RMS,,
NATHAN-001017,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2550-2551,likely,2021,1989,,SAT_RMS,,
NATHAN-001018,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2552-2553,likely,2021,1989,,SAT_RMS,,
NATHAN-001019,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2554-2555,likely,2021,1989,,SAT_RMS,,
NATHAN-001020,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2556-2557,likely,2021,1989,,SAT_RMS,,
NATHAN-001021,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2558-2559,likely,2021,1989,,SAT_RMS,,
NATHAN-001022,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2560-2563,likely,2021,1989,,SAT_RMS,,
NATHAN-001023,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2564-2565,likely,2021,1989,,SAT_RMS,,
NATHAN-001024,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2573-2574,likely,2021,1989,,SAT_RMS,,
NATHAN-001025,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2608-2609,likely,2021,1989,,SAT_RMS,,
NATHAN-001026,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2613-2628,likely,2021,1989,,SAT_RMS,,
NATHAN-001027,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2629-2640,likely,2021,1989,,SAT_RMS,,
NATHAN-001028,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2641-2698,likely,2021,1989,,SAT_RMS,,
NATHAN-001029,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2699-2748,likely,2021,1989,,SAT_RMS,,
NATHAN-001030,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2749-2750,likely,2021,1989,,SAT_RMS,,
NATHAN-001031,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2754-2755,likely,2021,1989,,SAT_RMS,,
NATHAN-001032,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2756-2757,likely,2021,1989,,SAT_RMS,,
NATHAN-001033,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2758-2759,likely,2021,1989,,SAT_RMS,,
NATHAN-001034,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2760-2761,likely,2021,1989,,SAT_RMS,,
NATHAN-001035,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2762-2763,likely,2021,1989,,SAT_RMS,,
NATHAN-001036,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2764-2765,likely,2021,1989,,SAT_RMS,,
NATHAN-001037,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2766-2767,likely,2021,1989,,SAT_RMS,,
NATHAN-001038,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2768-2769,likely,2021,1989,,SAT_RMS,,
NATHAN-001039,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2770-2771,likely,2021,1989,,SAT_RMS,,
NATHAN-001040,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2772-2773,likely,2021,1989,,SAT_RMS,,
NATHAN-001041,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2774-2775,likely,2021,1989,,SAT_RMS,,
NATHAN-001042,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2776-2777,likely,2021,1989,,SAT_RMS,,
NATHAN-001043,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2778-2779,likely,2021,1989,,SAT_RMS,,
NATHAN-001044,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2780-2781,likely,2021,1989,,SAT_RMS,,
NATHAN-001045,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2782-2783,likely,2021,1989,,SAT_RMS,,
NATHAN-001046,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2784-2785,likely,2021,1989,,SAT_RMS,,
NATHAN-001047,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2786-2787,likely,2021,1989,,SAT_RMS,,
NATHAN-001048,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2788-2791,likely,2021,1989,,SAT_RMS,,
NATHAN-001049,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2792-2793,likely,2021,1989,,SAT_RMS,,
NATHAN-001050,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2797-2798,likely,2021,1989,,SAT_RMS,,
NATHAN-001051,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2799-2800,likely,2021,1989,,SAT_RMS,,
NATHAN-001052,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2801-2802,likely,2021,1989,,SAT_RMS,,
NATHAN-001053,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2803-2804,likely,2021,1989,,SAT_RMS,,
NATHAN-001054,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2805-2806,likely,2021,1989,,SAT_RMS,,
NATHAN-001055,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2807-2808,likely,2021,1989,,SAT_RMS,,
NATHAN-001056,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2809-2810,likely,2021,1989,,SAT_RMS,,
NATHAN-001057,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2814-2815,likely,2021,1989,,SAT_RMS,,
NATHAN-001058,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2816-2817,likely,2021,1989,,SAT_RMS,,
NATHAN-001059,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2818-2819,likely,2021,1989,,SAT_RMS,,
NATHAN-001060,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2820-2821,likely,2021,1989,,SAT_RMS,,
NATHAN-001061,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2822-2823,likely,2021,1989,,SAT_RMS,,
NATHAN-001062,000 Earliest SAT_RMS/Hosts Aiden and Maya/fun break - lx.txt,2824-2825,likely,2021,1989,,SAT_RMS,,
